package;class;method name;;;capabilities;;
sun.misc;Unsafe;shouldBeInitialized;boolean;java.lang.Class ;UNSAFE;;
sun.misc;Unsafe;staticFieldBase;java.lang.Object;java.lang.reflect.Field ;UNSAFE;;
sun.misc;Unsafe;staticFieldOffset;long;java.lang.reflect.Field ;UNSAFE;;
sun.misc;Unsafe;throwException;void;java.lang.Throwable ;UNSAFE;;
sun.misc;Unsafe;tryMonitorEnter;boolean;java.lang.Object ;UNSAFE;;
sun.misc;Unsafe;unpark;void;java.lang.Object ;UNSAFE;;
sun.misc;VM;initialize;void; ;NATIVE;;
sun.misc;VM;latestUserDefinedLoader;java.lang.ClassLoader; ;NATIVE;;
sun.net.sdp;SdpSupport;convert0;void;int ;NET;net;
sun.net.sdp;SdpSupport;create0;int; ;NET;net;
sun.net.spi;DefaultProxySelector;getSystemProxy;java.net.Proxy;java.lang.String,java.lang.String ;NET;;
sun.net.spi;DefaultProxySelector;init;boolean; ;NATIVE;;
sun.net.www.protocol.http.ntlm;NTLMAuthSequence;getCredentialsHandle;long;java.lang.String,java.lang.String,java.lang.String ;NET;platform-specific;
sun.net.www.protocol.http.ntlm;NTLMAuthSequence;getNextToken;byte[];long,byte[],sun.net.www.protocol.http.ntlm.NTLMAuthSequence$Status ;NET;platform-specific;
sun.net.www.protocol.http.ntlm;NTLMAuthSequence;initFirst;void;java.lang.Class ;NET;platform-specific;
sun.nio.ch;DatagramChannelImpl;disconnect0;void;java.io.FileDescriptor,boolean ;NET;platform-specific;
sun.nio.ch;DatagramChannelImpl;initIDs;void; ;NATIVE;platform-specific;
sun.nio.ch;DatagramChannelImpl;receive0;int;java.io.FileDescriptor,long,int,boolean ;NET,FS;platform-specific;
sun.nio.ch;DatagramChannelImpl;send0;int;boolean,java.io.FileDescriptor,long,int,java.net.InetAddress,int ;NET,FS;platform-specific;
sun.nio.ch;DatagramDispatcher;read0;int;java.io.FileDescriptor,long,int ;NET,FS;platform-specific;
sun.nio.ch;DatagramDispatcher;readv0;long;java.io.FileDescriptor,long,int ;NET,FS;platform-specific;
sun.nio.ch;DatagramDispatcher;write0;int;java.io.FileDescriptor,long,int ;NET,FS;platform-specific;
sun.nio.ch;DatagramDispatcher;writev0;long;java.io.FileDescriptor,long,int ;NET,FS;platform-specific;
sun.nio.ch;FileChannelImpl;initIDs;long; ;NATIVE;platform-specific;
sun.nio.ch;FileChannelImpl;map0;long;int,long,long ;FS;platform-specific;
sun.nio.ch;FileChannelImpl;position0;long;java.io.FileDescriptor,long ;FS;platform-specific;
sun.nio.ch;FileChannelImpl;transferTo0;long;int,long,long,int ;FS;platform-specific;
sun.nio.ch;FileChannelImpl;unmap0;int;long,long ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;close0;void;java.io.FileDescriptor ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;closeByHandle;void;long ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;duplicateHandle;long;long ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;force0;int;java.io.FileDescriptor,boolean ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;lock0;int;java.io.FileDescriptor,boolean,long,long,boolean ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;pread0;int;java.io.FileDescriptor,long,int,long ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;pwrite0;int;java.io.FileDescriptor,long,int,long ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;read0;int;java.io.FileDescriptor,long,int ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;readv0;long;java.io.FileDescriptor,long,int ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;release0;void;java.io.FileDescriptor,long,long ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;size0;long;java.io.FileDescriptor ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;truncate0;int;java.io.FileDescriptor,long ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;write0;int;java.io.FileDescriptor,long,int,boolean ;FS;platform-specific;
sun.nio.ch;FileDispatcherImpl;writev0;long;java.io.FileDescriptor,long,int,boolean ;FS;platform-specific;
sun.nio.ch;FileKey;init;void;java.io.FileDescriptor ;NATIVE;platform-specific;
sun.nio.ch;FileKey;initIDs;void; ;NATIVE;platform-specific;
sun.nio.ch;Iocp;getErrorMessage;java.lang.String;int ;FS;platform-specific;
sun.nio.ch;Iocp;getQueuedCompletionStatus;void;long,sun.nio.ch.Iocp$CompletionStatus ;FS;platform-specific;
sun.nio.ch;Iocp;initIDs;void; ;NATIVE;platform-specific;
sun.nio.ch;Iocp;postQueuedCompletionStatus;void;long,int ;FS;platform-specific;
sun.nio.ch;IOUtil;configureBlocking;void;java.io.FileDescriptor,boolean ;FS;platform-specific;
sun.nio.ch;IOUtil;drain;boolean;int ;FS;platform-specific;
sun.nio.ch;IOUtil;fdLimit;int; ;FS;platform-specific;
sun.nio.ch;IOUtil;fdVal;int;java.io.FileDescriptor ;FS;platform-specific;
sun.nio.ch;IOUtil;initIDs;void; ;NATIVE;platform-specific;
sun.nio.ch;IOUtil;iovMax;int; ;NATIVE;"whole code: return 16;";
sun.nio.ch;IOUtil;makePipe;long;boolean ;FS;platform-specific;
sun.nio.ch;IOUtil;randomBytes;boolean;byte[] ;FS;platform-specific;
sun.nio.ch;IOUtil;setfdVal;void;java.io.FileDescriptor,int ;FS;platform-specific;
sun.nio.ch;Net;bind0;void;java.io.FileDescriptor,boolean,boolean,java.net.InetAddress,int ;NET;platform-specific;
sun.nio.ch;Net;blockOrUnblock4;int;boolean,java.io.FileDescriptor,int,int,int ;NET;platform-specific;
sun.nio.ch;Net;blockOrUnblock6;int;boolean,java.io.FileDescriptor,byte[],int,byte[] ;NET;platform-specific;
sun.nio.ch;Net;canIPv6SocketJoinIPv4Group0;boolean; ;NET;platform-specific;
sun.nio.ch;Net;canJoin6WithIPv4Group0;boolean; ;NET;platform-specific;
sun.nio.ch;Net;connect0;int;boolean,java.io.FileDescriptor,java.net.InetAddress,int ;NET;platform-specific;
sun.nio.ch;Net;getInterface4;int;java.io.FileDescriptor ;NET;platform-specific;
sun.nio.ch;Net;getInterface6;int;java.io.FileDescriptor ;NET;platform-specific;
sun.nio.ch;Net;getIntOption0;int;java.io.FileDescriptor,boolean,int,int ;NET;platform-specific;
sun.nio.ch;Net;initIDs;void; ;NATIVE;platform-specific;
sun.nio.ch;Net;isExclusiveBindAvailable;int; ;NET;platform-specific;
sun.nio.ch;Net;isIPv6Available0;boolean; ;NET;platform-specific;
sun.nio.ch;Net;joinOrDrop4;int;boolean,java.io.FileDescriptor,int,int,int ;NET;platform-specific;
sun.nio.ch;Net;joinOrDrop6;int;boolean,java.io.FileDescriptor,byte[],int,byte[] ;NET;platform-specific;
sun.nio.ch;Net;listen;void;java.io.FileDescriptor,int ;NET;platform-specific;
sun.nio.ch;Net;localInetAddress;java.net.InetAddress;java.io.FileDescriptor ;NET;platform-specific;
sun.nio.ch;Net;localPort;int;java.io.FileDescriptor ;NET;platform-specific;
sun.nio.ch;Net;remoteInetAddress;java.net.InetAddress;java.io.FileDescriptor ;NET;platform-specific;
sun.nio.ch;Net;remotePort;int;java.io.FileDescriptor ;NET;platform-specific;
sun.nio.ch;Net;setInterface4;void;java.io.FileDescriptor,int ;NET;platform-specific;
sun.nio.ch;Net;setInterface6;void;java.io.FileDescriptor,int ;NET;platform-specific;
sun.nio.ch;Net;setIntOption0;void;java.io.FileDescriptor,boolean,int,int,int ;NET;platform-specific;
sun.nio.ch;Net;shutdown;void;java.io.FileDescriptor,int ;NET;platform-specific;
sun.nio.ch;Net;socket0;int;boolean,boolean,boolean ;NET;platform-specific;
sun.nio.ch;ServerSocketChannelImpl;accept0;int;java.io.FileDescriptor,java.io.FileDescriptor,java.net.InetSocketAddress[] ;NET;platform-specific;
sun.nio.ch;ServerSocketChannelImpl;initIDs;void; ;NATIVE;platform-specific;
sun.nio.ch;SocketChannelImpl;checkConnect;int;java.io.FileDescriptor,boolean,boolean ;NET;platform-specific;
sun.nio.ch;SocketChannelImpl;sendOutOfBandData;int;java.io.FileDescriptor,byte ;NET;platform-specific;
sun.nio.ch;SocketDispatcher;close0;void;java.io.FileDescriptor ;NET;platform-specific;
sun.nio.ch;SocketDispatcher;preClose0;void;java.io.FileDescriptor ;NET;platform-specific;
sun.nio.ch;SocketDispatcher;read0;int;java.io.FileDescriptor,long,int ;NET,FS;platform-specific;
sun.nio.ch;SocketDispatcher;readv0;long;java.io.FileDescriptor,long,int ;NET,FS;platform-specific;
sun.nio.ch;SocketDispatcher;write0;int;java.io.FileDescriptor,long,int ;NET,FS;platform-specific;
sun.nio.ch;SocketDispatcher;writev0;long;java.io.FileDescriptor,long,int ;NET,FS;platform-specific;
sun.nio.ch;WindowsAsynchronousFileChannelImpl;close0;void;long ;FS;windows-specific;
sun.nio.ch;WindowsAsynchronousFileChannelImpl;lockFile;int;long,long,long,boolean,long ;FS;windows-specific;
sun.nio.ch;WindowsAsynchronousFileChannelImpl;readFile;int;long,long,int,long,long ;FS;windows-specific;
sun.nio.ch;WindowsAsynchronousFileChannelImpl;writeFile;int;long,long,int,long,long ;FS;windows-specific;
sun.nio.ch;WindowsAsynchronousServerSocketChannelImpl;accept0;int;long,long,long,long ;NET;windows-specific;
sun.nio.ch;WindowsAsynchronousServerSocketChannelImpl;closesocket0;void;long ;NET;windows-specific;
sun.nio.ch;WindowsAsynchronousServerSocketChannelImpl;initIDs;void; ;NATIVE;windows-specific;
sun.nio.ch;WindowsAsynchronousServerSocketChannelImpl;updateAcceptContext;void;long,long ;NET;windows-specific;
sun.nio.ch;WindowsAsynchronousSocketChannelImpl;closesocket0;void;long ;NET;windows-specific;
sun.nio.ch;WindowsAsynchronousSocketChannelImpl;connect0;int;long,boolean,java.net.InetAddress,int,long ;NET;windows-specific;
sun.nio.ch;WindowsAsynchronousSocketChannelImpl;initIDs;void; ;NATIVE;windows-specific;
sun.nio.ch;WindowsAsynchronousSocketChannelImpl;read0;int;long,int,long,long ;NET,FS;windows-specific;
sun.nio.ch;WindowsAsynchronousSocketChannelImpl;shutdown0;void;long,int ;NET;windows-specific;
sun.nio.ch;WindowsAsynchronousSocketChannelImpl;updateConnectContext;void;long ;NET;windows-specific;
sun.nio.ch;WindowsAsynchronousSocketChannelImpl;write0;int;long,int,long,long ;NET,FS;windows-specific;
sun.nio.ch;WindowsSelectorImpl;discardUrgentData;boolean;int ;NET;windows-specific;
sun.nio.ch;WindowsSelectorImpl;resetWakeupSocket0;void;int ;NET;windows-specific;
sun.nio.ch;WindowsSelectorImpl;setWakeupSocket0;void;int ;NET;windows-specific;
sun.nio.ch;WindowsSelectorImpl$SubSelector;poll0;int;long,int,int[],int[],int[],long ;NET;windows-specific;
sun.nio.fs;RegistryFileTypeDetector;queryStringValue;java.lang.String;long,long ;NET,FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;AccessCheck;boolean;long,long,int,int,int,int,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;AddAccessAllowedAceEx;void;long,int,int,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;AddAccessDeniedAceEx;void;long,int,int,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;AdjustTokenPrivileges;void;long,long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;BackupRead0;void;long,long,int,boolean,long,sun.nio.fs.WindowsNativeDispatcher$BackupResult ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;BackupSeek;void;long,long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;CloseHandle;void;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;ConvertSidToStringSid;java.lang.String;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;ConvertStringSidToSid0;long;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;CopyFileEx0;void;long,long,int,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;CreateDirectory0;void;long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;CreateFile0;long;long,int,int,long,int,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;CreateHardLink0;void;long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;CreateIoCompletionPort;long;long,long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;CreateSymbolicLink0;void;long,long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;DeleteFile0;void;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;DeviceIoControlGetReparsePoint;void;long,long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;DeviceIoControlSetSparse;void;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;DuplicateTokenEx;long;long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;FindClose;void;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;FindFirstFile0;void;long,sun.nio.fs.WindowsNativeDispatcher$FirstFile ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;FindFirstFile1;long;long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;FindFirstStream0;void;long,sun.nio.fs.WindowsNativeDispatcher$FirstStream ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;FindNextFile;java.lang.String;long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;FindNextStream;java.lang.String;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;FormatMessage;java.lang.String;int ;NATIVE;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetAce;long;long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetAclInformation0;void;long,sun.nio.fs.WindowsNativeDispatcher$AclInformation ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetCurrentProcess;long; ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetCurrentThread;long; ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetDiskFreeSpaceEx0;void;long,sun.nio.fs.WindowsNativeDispatcher$DiskFreeSpace ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetDriveType0;int;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetFileAttributes0;int;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetFileAttributesEx0;void;long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetFileInformationByHandle;void;long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetFileSecurity0;int;long,int,long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetFinalPathNameByHandle;java.lang.String;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetFullPathName0;java.lang.String;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetLengthSid;int;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetLogicalDrives;int; ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetQueuedCompletionStatus0;void;long,sun.nio.fs.WindowsNativeDispatcher$CompletionStatus ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetSecurityDescriptorDacl;long;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetSecurityDescriptorOwner;long;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetTokenInformation;int;long,int,long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetVolumeInformation0;void;long,sun.nio.fs.WindowsNativeDispatcher$VolumeInformation ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;GetVolumePathName0;java.lang.String;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;InitializeAcl;void;long,int ;NATIVE;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;InitializeSecurityDescriptor;void;long ;NATIVE;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;initIDs;void; ;NATIVE;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;LocalFree;void;long ;NATIVE;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;LookupAccountName0;int;long,long,int ;OS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;LookupAccountSid0;void;long,sun.nio.fs.WindowsNativeDispatcher$Account ;OS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;LookupPrivilegeValue0;long;long ;OS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;MoveFileEx0;void;long,long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;OpenProcessToken;long;long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;OpenThreadToken;long;long,int,boolean ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;PostQueuedCompletionStatus;void;long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;ReadDirectoryChangesW;void;long,long,int,boolean,int,long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;RemoveDirectory0;void;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;SetEndOfFile;void;long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;SetFileAttributes0;void;long,int ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;SetFileSecurity0;void;long,int,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;SetFileTime;void;long,long,long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;SetSecurityDescriptorDacl;void;long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;SetSecurityDescriptorOwner;void;long,long ;FS;windows-specific;
sun.nio.fs;WindowsNativeDispatcher;SetThreadToken;void;long,long ;FS;windows-specific;
sun.print;Win32PrintJob;endPrintRawData;boolean; ;PRINT;windows-specific;
sun.print;Win32PrintJob;printRawData;boolean;byte[],int ;PRINT;windows-specific;
sun.print;Win32PrintJob;startPrintRawData;boolean;java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getAllMediaIDs;int[];java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getAllMediaNames;java.lang.String[];java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getAllMediaSizes;int[];java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getAllMediaTrayNames;java.lang.String[];java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getAllMediaTrays;int[];java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getAllResolutions;int[];java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getCapabilities;int;java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getCopiesSupported;int;java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getDefaultSettings;int[];java.lang.String,java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintService;getJobStatus;int;java.lang.String,int ;PRINT;windows-specific;
sun.print;Win32PrintService;getMediaPrintableArea;float[];java.lang.String,int ;PRINT;windows-specific;
sun.print;Win32PrintService;getPrinterPort;java.lang.String;java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintServiceLookup;getAllPrinterNames;java.lang.String[]; ;PRINT;windows-specific;
sun.print;Win32PrintServiceLookup;getDefaultPrinterName;java.lang.String; ;PRINT;windows-specific;
sun.print;Win32PrintServiceLookup;notifyClosePrinterChange;void;long ;PRINT;windows-specific;
sun.print;Win32PrintServiceLookup;notifyFirstPrinterChange;long;java.lang.String ;PRINT;windows-specific;
sun.print;Win32PrintServiceLookup;notifyPrinterChange;int;long ;PRINT;windows-specific;
sun.reflect;NativeConstructorAccessorImpl;newInstance0;java.lang.Object;java.lang.reflect.Constructor,java.lang.Object[] ;REFLECTION;;
sun.reflect;NativeMethodAccessorImpl;invoke0;java.lang.Object;java.lang.reflect.Method,java.lang.Object,java.lang.Object[] ;REFLECTION;;
sun.reflect;Reflection;getCallerClass;java.lang.Class; ;REFLECTION;;
sun.reflect;Reflection;getCallerClass0;java.lang.Class;int ;REFLECTION;;
sun.reflect;Reflection;getClassAccessFlags;int;java.lang.Class ;REFLECTION;;
sun.security.jgss.wrapper;GSSLibStub;acceptContext;byte[];long,org.ietf.jgss.ChannelBinding,byte[],sun.security.jgss.wrapper.NativeGSSContext ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;acquireCred;long;long,int,int ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;canonicalizeName;long;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;compareName;boolean;long,long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;deleteContext;long;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;displayName;java.lang.Object[];long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;exportContext;byte[];long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;exportName;byte[];long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;getContextMech;org.ietf.jgss.Oid;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;getContextName;long;long,boolean ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;getContextTime;int;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;getCredName;long;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;getCredTime;int;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;getCredUsage;int;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;getMechPtr;long;byte[] ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;getMic;byte[];long,int,byte[] ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;importContext;sun.security.jgss.wrapper.NativeGSSContext;byte[] ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;importName;long;byte[],org.ietf.jgss.Oid ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;indicateMechs;org.ietf.jgss.Oid[]; ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;init;boolean;java.lang.String ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;initContext;byte[];long,long,org.ietf.jgss.ChannelBinding,byte[],sun.security.jgss.wrapper.NativeGSSContext ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;inquireContext;long[];long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;inquireNamesForMech;org.ietf.jgss.Oid[]; ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;releaseCred;long;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;releaseName;void;long ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;unwrap;byte[];long,byte[],org.ietf.jgss.MessageProp ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;verifyMic;void;long,byte[],byte[],org.ietf.jgss.MessageProp ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;wrap;byte[];long,byte[],org.ietf.jgss.MessageProp ;NATIVE;;
sun.security.jgss.wrapper;GSSLibStub;wrapSizeLimit;int;long,int,int,int ;NATIVE;;
sun.security.krb5;Config;getWindowsDirectory;java.lang.String;boolean ;FS;;
sun.security.krb5;Credentials;acquireDefaultNativeCreds;sun.security.krb5.Credentials; ;NATIVE;;
sun.security.krb5;SCDynamicStoreConfig;getKerberosConfig;java.util.Hashtable; ;NATIVE;not found;
sun.security.krb5;SCDynamicStoreConfig;installNotificationCallback;void; ;NATIVE;not found;
sun.security.provider;NativeSeedGenerator;nativeGenerateSeed;boolean;byte[] ;NATIVE;;
sun.security.smartcardio;PCSC;SCardBeginTransaction;void;long ;FS;;
sun.security.smartcardio;PCSC;SCardConnect;long;long,java.lang.String,int,int ;FS;;
sun.security.smartcardio;PCSC;SCardControl;byte[];long,int,byte[] ;FS;;
sun.security.smartcardio;PCSC;SCardDisconnect;void;long,int ;FS;;
sun.security.smartcardio;PCSC;SCardEndTransaction;void;long,int ;FS;;
sun.security.smartcardio;PCSC;SCardEstablishContext;long;int ;FS;;
sun.security.smartcardio;PCSC;SCardGetStatusChange;int[];long,long,int[],java.lang.String[] ;FS;;
sun.security.smartcardio;PCSC;SCardListReaders;java.lang.String[];long ;FS;;
sun.security.smartcardio;PCSC;SCardStatus;byte[];long,byte[] ;FS;;
sun.security.smartcardio;PCSC;SCardTransmit;byte[];long,int,byte[],int,int ;FS;;
sun.tracing.dtrace;JVM;activate0;long;java.lang.String,sun.tracing.dtrace.DTraceProvider[] ;DEBUG;jsdt;
sun.tracing.dtrace;JVM;defineClass0;java.lang.Class;java.lang.ClassLoader,java.lang.String,byte[],int,int ;REFLECTION;jsdt;
sun.tracing.dtrace;JVM;dispose0;void;long ;NATIVE;jsdt;
sun.tracing.dtrace;JVM;isEnabled0;boolean;java.lang.reflect.Method ;REFLECTION;jsdt;
sun.tracing.dtrace;JVM;isSupported0;boolean; ;NATIVE;jsdt;
